agency_cd,site_no,datetime,tz_cd,Y,177214_00062_cd
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.06,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.04,A
USGS,2168500,9/23/2020,EDT,356.05,A
USGS,2168500,9/23/2020,EDT,356.06,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.05,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.04,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.03,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,355.99,A
USGS,2168500,9/24/2020,EDT,355.99,A
USGS,2168500,9/24/2020,EDT,356,A
USGS,2168500,9/24/2020,EDT,356,A
USGS,2168500,9/24/2020,EDT,356.02,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/24/2020,EDT,356,A
USGS,2168500,9/24/2020,EDT,356,A
USGS,2168500,9/24/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.02,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.03,A
USGS,2168500,9/25/2020,EDT,356,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356,A
USGS,2168500,9/25/2020,EDT,356.02,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.01,A
USGS,2168500,9/25/2020,EDT,356.02,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.04,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.05,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.08,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.06,A
USGS,2168500,9/25/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.06,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.06,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.06,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.06,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.07,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.08,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.09,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/26/2020,EDT,356.1,A
USGS,2168500,9/26/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.1,A
USGS,2168500,9/27/2020,EDT,356.09,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.1,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.1,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.1,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.11,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.15,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.15,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.15,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.12,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.13,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/27/2020,EDT,356.15,A
USGS,2168500,9/27/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.16,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.16,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.11,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.11,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.15,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.14,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.13,A
USGS,2168500,9/28/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.13,A
USGS,2168500,9/29/2020,EDT,356.14,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.12,A
USGS,2168500,9/29/2020,EDT,356.11,A
USGS,2168500,9/29/2020,EDT,356.15,A
USGS,2168500,9/29/2020,EDT,356.18,A
